census_tract,num_bll_indicator,perc_bll_indicator,num_bll,tract_name,imprisonment_rt,total_pop_2020,male_population,median_age,white,black,native_am,asian,pac_islander,other_race,age_0_to_14,age_15_to_29,age_30_to_44,age_45_to_64,perc_male,med_income,POC_other,race_categorical
06065040619,7,2.430555555555556,288,"Riverside County, Census Tract 406.19",101,5933,2901,35.5,22.5,9.5,1.2,36.5,0.2,13.3,23.8,20,21.700000000000003,25.5,48.89600539356144,154597,24,above_median_poc_other
06037213320,15,9.554140127388536,157,"Los Angeles County, Census Tract 2133.2",562,3006,1456,40.3,11.1,6.6,2.7,29.9,0.1,39.7,12.100000000000001,22.1,21.2,26.2,48.43646041250832,27127,49,above_median_poc_other
06037209105,10,3.205128205128205,312,"Los Angeles County, Census Tract 2091.05",337,2665,1463,30.1,7.3,5.1,6.8,3.5,0.4,63.7,24.3,25.6,23.200000000000003,19.1,54.89681050656661,28156,75.6,above_median_poc_other
06067007903,1,1.282051282051282,78,"Sacramento County, Census Tract 79.03",368,4869,2287,43.3,71,3.5,0.9,4.8,0.4,6.5,16.700000000000003,16.5,18.9,26.299999999999997,46.970630519613884,75255,10.9,below_median_poc_other
06085508708,5,2.9940119760479043,167,"Santa Clara County, Census Tract 5087.08",150,4653,2645,30.1,19.2,1.4,0.1,70.2,0.2,2.9,12.899999999999999,36.7,38,9.700000000000001,56.84504620674834,189908,4.4,below_median_poc_other
06037536104,2,0.6688963210702341,299,"Los Angeles County, Census Tract 5361.04",506,4127,2075,33.8,14,4.9,11.2,1.2,0.2,47.1,19.5,24.4,21.3,23.8,50.2786527744124,60885,63.2,above_median_poc_other
06061020300,4,4.761904761904762,84,"Placer County, Census Tract 203",301,4639,2131,46.2,79.6,1,1.4,2,0.3,5,13.9,16.1,18.4,24.8,45.936624272472514,47615,7.4,below_median_poc_other
06071002309,1,0.3389830508474576,295,"San Bernardino County, Census Tract 23.09",264,3781,1880,33.4,22.2,7.9,2,10.9,0.4,36.9,21.700000000000003,21.9,24.1,22.299999999999997,49.72229568897117,73958,46.8,above_median_poc_other
06065045119,0,0,121,"Riverside County, Census Tract 451.19",326,2751,1337,43.6,58.8,1,2,6.1,0.1,16.2,14.499999999999998,19.200000000000003,17.200000000000003,28.999999999999996,48.60050890585242,67692,19.2,below_median_poc_other
06111000701,4,1.1764705882352942,340,"Ventura County, Census Tract 7.01",300,6974,3542,31.7,27.7,0.4,3.4,0.6,0.1,47.9,24.1,23.9,20.8,21.5,50.78864353312302,60764,51.699999999999996,above_median_poc_other
06001425104,2,1.4598540145985401,137,"Alameda County, Census Tract 4251.04",69,4374,2118,35.3,35.8,22.3,1.1,21.2,0.3,7.4,12.2,22.1,33.199999999999996,20.400000000000002,48.42249657064472,87313,30.800000000000004,above_median_poc_other
06085508800,7,3.664921465968586,191,"Santa Clara County, Census Tract 5088",329,3635,1990,32.1,25.1,1.2,1,35.8,0.6,22.4,14.7,28.1,30.7,18.6,54.745529573590105,123917,24.599999999999998,above_median_poc_other
06037400403,0,0,96,"Los Angeles County, Census Tract 4004.03",250,3993,1913,44.4,52.5,4.4,1,12.2,0.2,10.7,15.3,18.1,17.3,28.1,47.90884047082395,112622,16.1,below_median_poc_other
06115040702,4,1.5810276679841897,253,"Yuba County, Census Tract 407.02",384,6231,3126,32.9,50.8,5.4,2.1,9.2,1,16.5,25.799999999999997,19.5,23.6,21.099999999999998,50.16851227732306,79100,24,above_median_poc_other
06017030811,3,8.571428571428571,35,"El Dorado County, Census Tract 308.11",177,1689,780,46.6,80.7,0.8,0.4,2.2,0.1,4.2,15,17.3,16.4,25.2,46.181172291296626,75259,5.4,below_median_poc_other
06075025403,5,2.450980392156863,204,"San Francisco County, Census Tract 254.03",158,4430,2143,38.5,31.1,7.4,1.2,27.9,0.8,17.9,16.2,18.1,25.799999999999997,25,48.37471783295711,134919,26.5,above_median_poc_other
06001403701,0,0,61,"Alameda County, Census Tract 4037.01",108,2786,1236,37.8,52.5,14.9,0.4,15.9,0.3,5.1,5.7,17.8,40.699999999999996,17.2,44.36468054558507,75875,20.4,below_median_poc_other
06029004903,2,0.49019607843137253,408,"Kern County, Census Tract 49.03",392,4823,2454,32.6,13.8,0.5,1.8,25.5,0.1,42.1,22.2,24.4,18.1,24.2,50.8811942774207,53352,44.4,above_median_poc_other
06067003202,11,3.0985915492957745,355,"Sacramento County, Census Tract 32.02",705,5354,2662,35.6,21.6,4.9,1.6,30.6,1.3,28.4,20,21.4,20.700000000000003,24.1,49.719835636906986,42219,34.9,above_median_poc_other
06067009612,4,2.380952380952381,168,"Sacramento County, Census Tract 96.12",244,5321,2511,38,31,12.9,1.1,27.4,1.1,10.4,19.9,19.1,20.8,26.6,47.190377748543504,80000,24.4,above_median_poc_other
06071002703,3,0.9146341463414633,328,"San Bernardino County, Census Tract 27.03",136,5856,2861,36.6,30.6,14.7,1.5,4,0.1,29.1,19,22.5,20.2,27.6,48.85587431693989,102402,45.3,above_median_poc_other
06067003600,3,1.875,160,"Sacramento County, Census Tract 36",764,2728,1396,35,34.5,5.9,1.9,9.8,1.2,28.8,18.6,21.4,24.5,23.900000000000002,51.17302052785924,50865,36.6,above_median_poc_other
06037900505,0,0,222,"Los Angeles County, Census Tract 9005.05",612,4548,2139,34.2,28.1,24.4,1.8,4.4,0.2,26.6,22.7,21.1,19.8,23.7,47.031662269129285,45424,52.8,above_median_poc_other
06037481403,9,4.81283422459893,187,"Los Angeles County, Census Tract 4814.03",238,2933,1448,44.3,8.6,0.7,1.3,71.9,0.1,11.5,11.8,19.3,19.9,31.2,49.36924650528469,44960,13.5,below_median_poc_other
06019004705,7,6.25,112,"Fresno County, Census Tract 47.05",361,2210,1008,39.8,40,7.3,1.8,7.8,0.2,29,20.4,17.3,17.200000000000003,21.1,45.61085972850679,44076,38.1,above_median_poc_other
06059052505,2,1.9047619047619049,105,"Orange County, Census Tract 525.05",80,4973,2375,42.6,36.5,1.7,0.8,41.1,0.3,7.6,13.9,20.3,18.200000000000003,25.9,47.7578926201488,71223,10.1,below_median_poc_other
06045011800,2,5.263157894736842,38,"Mendocino County, Census Tract 118",243,2053,1091,45.5,61.9,0.1,11.5,1.2,0,13.5,15.299999999999999,15.899999999999999,18.3,28.200000000000003,53.14174378957623,66964,25.1,above_median_poc_other
06019008501,21,4.656319290465632,451,"Fresno County, Census Tract 85.01",385,3880,2011,31.3,23.8,0.6,2.1,1.7,0.1,53.5,26.6,22.2,19.9,19.400000000000002,51.8298969072165,45018,56.2,above_median_poc_other
06059032030,1,1.8867924528301887,53,"Orange County, Census Tract 320.3",53,3778,1866,45.4,63.8,0.7,1.1,10.5,0.3,7.9,15.7,16.200000000000003,17.3,31.099999999999998,49.391212281630494,118026,9.700000000000001,below_median_poc_other
06071000903,2,1.3888888888888888,144,"San Bernardino County, Census Tract 9.03",635,4383,2096,32.8,29.3,8.6,2.9,8,0,34.3,21.3,23.4,22.799999999999997,20.900000000000002,47.82112708190737,57404,45.8,above_median_poc_other
06013365002,6,1.8927444794952681,317,"Contra Costa County, Census Tract 3650.02",409,6085,3084,31.9,9.2,17.2,3,7.2,1,49.9,22.5,24.099999999999998,23.799999999999997,22.500000000000004,50.68200493015612,59312,70.1,above_median_poc_other
06037123203,7,2.8112449799196786,249,"Los Angeles County, Census Tract 1232.03",454,3508,1752,30.8,24,5.2,2.5,3.8,0.1,50.5,20.700000000000003,27.8,23,21.799999999999997,49.9429874572406,53130,58.2,above_median_poc_other
06073020108,9,1.6363636363636365,550,"San Diego County, Census Tract 201.08",388,5901,2930,30.5,23.9,2.5,3,7.1,0.3,47.5,23.700000000000003,25.2,21.7,20.6,49.652601254024745,60242,53,above_median_poc_other
06113010704,0,0,29,"Yolo County, Census Tract 107.04",88,2275,1117,27.9,64.4,2.9,0.4,13.5,0.2,4.7,10.2,43.1,12.400000000000002,17.5,49.0989010989011,77083,8,below_median_poc_other
06037273902,3,4.166666666666666,72,"Los Angeles County, Census Tract 2739.02",280,4278,2191,42.3,76.4,2.5,0.4,4.7,0.1,4.4,9.2,14.899999999999999,30.3,28.1,51.21552127162226,138750,7.300000000000001,below_median_poc_other
06073003201,4,0.8032128514056224,498,"San Diego County, Census Tract 32.01",334,5077,2532,29.4,28,15.3,1.2,24.1,1.5,12.6,24.8,27.1,23.4,15,49.87197163679338,73966,29.1,above_median_poc_other
06037901209,1,2.7027027027027026,37,"Los Angeles County, Census Tract 9012.09",508,1370,696,50.8,65.4,2.2,3.2,1.2,0.1,18.3,14.000000000000002,14.8,15.100000000000001,33.8,50.802919708029194,72500,23.700000000000003,above_median_poc_other
06059088302,3,0.9771986970684038,307,"Orange County, Census Tract 883.02",256,6222,3069,42.2,25.3,1.5,1.3,47.3,0.4,14.8,15.4,20.2,17.200000000000003,30.700000000000003,49.32497589199614,106607,17.6,below_median_poc_other
06019007202,18,7.59493670886076,237,"Fresno County, Census Tract 72.02",283,5292,2576,35.6,46,0.6,1.8,2.6,0.2,30.7,21.700000000000003,21.6,18.3,22.9,48.67724867724868,68333,33.1,above_median_poc_other
06073013701,3,3.7037037037037033,81,"San Diego County, Census Tract 137.01",193,2588,1296,46,68.2,2.4,0.5,4.4,0.7,9.1,14.8,16.6,17,29.5,50.0772797527048,97917,12,below_median_poc_other
06059032041,0,0,3,"Orange County, Census Tract 320.41",0,972,485,45.2,74.3,1.1,0.3,5.5,0,7.1,13.5,20.5,15.600000000000001,33.6,49.89711934156379,114318,8.5,below_median_poc_other
06037481902,2,1.4184397163120568,141,"Los Angeles County, Census Tract 4819.02",242,3297,1593,38.9,15.7,2.7,1.7,41.9,0.2,20.1,13.600000000000001,21.1,23.1,26.2,48.31665150136487,66226,24.5,above_median_poc_other
06071009126,2,0.4132231404958678,484,"San Bernardino County, Census Tract 91.26",346,6912,3374,31.3,28.2,16.7,2.4,5.2,0.4,31.1,26.7,20.9,21.4,21.700000000000003,48.813657407407405,79438,50.2,above_median_poc_other
06037535604,9,2.6865671641791042,335,"Los Angeles County, Census Tract 5356.04",331,4213,2074,32,15.4,0.6,2.1,0.4,0,65.3,22.1,24.700000000000003,20.900000000000002,22.200000000000003,49.22857821030145,55543,68,above_median_poc_other
06037273404,0,0,24,"Los Angeles County, Census Tract 2734.04",256,1558,868,38.3,75.9,4.3,0.4,5.7,1,2.3,4,19.7,38.6,25,55.71245186136073,72101,7,below_median_poc_other
06085503332,1,2.7777777777777777,36,"Santa Clara County, Census Tract 5033.32",18,5435,2481,64,53.7,1.7,0.3,34.4,0.2,2.3,8,10.700000000000001,6.4,26.8,45.64857405703771,121603,4.3,below_median_poc_other
06037432601,10,2.8901734104046244,346,"Los Angeles County, Census Tract 4326.01",375,6374,3186,37.7,10.6,0.8,2,39.5,0,34.4,18,20.9,19.7,27.2,49.98431126451208,73339,37.199999999999996,above_median_poc_other
06077001900,28,4.24886191198786,659,"San Joaquin County, Census Tract 19",806,5782,2979,29.6,17.3,7.5,2.6,3.1,0.4,51.4,26.9,23.900000000000002,21.1,19.8,51.52196471809063,33836,61.5,above_median_poc_other
06037199201,10,3.968253968253968,252,"Los Angeles County, Census Tract 1992.01",583,3584,1748,35.7,12.2,2.4,2.7,25.9,0,41.5,17.1,24.4,20.7,25.900000000000002,48.77232142857143,51250,46.6,above_median_poc_other
06111007300,0,0,20,"Ventura County, Census Tract 73",48,2097,1071,52.5,77,1,0.1,6.1,0,5.4,12.299999999999999,17,10.5,34.2,51.072961373390555,224821,6.5,below_median_poc_other
06075012801,1,1.3333333333333335,75,"San Francisco County, Census Tract 128.01",73,2742,1304,36.8,76.5,1.3,0.4,9.6,0.3,3.3,11.5,21,29.199999999999996,20.5,47.55652808169219,210509,5,below_median_poc_other
06029001804,4,1.8604651162790697,215,"Kern County, Census Tract 18.04",475,3144,1505,34.1,50.7,7.6,1.6,6.3,0.4,17.3,19.299999999999997,24,19.7,20.5,47.86895674300254,60466,26.5,above_median_poc_other
06037900704,2,3.7735849056603774,53,"Los Angeles County, Census Tract 9007.04",1131,3584,1812,29.5,30.6,28.6,1,5.7,0.2,18.8,21.4,30.4,23.7,17.1,50.55803571428571,42437,48.400000000000006,above_median_poc_other
06059088904,6,2.2641509433962264,265,"Orange County, Census Tract 889.04",140,5687,2745,45.4,8.1,0.5,0.2,80.9,0.5,5.6,13.3,19.6,16.5,31.400000000000002,48.26797960260243,54955,6.3,below_median_poc_other
06073011902,6,1.6129032258064515,372,"San Diego County, Census Tract 119.02",327,5797,2821,42.6,23.9,5.3,1,25.8,0.9,25.5,15.1,19.6,18,24.400000000000002,48.663101604278076,58832,31.8,above_median_poc_other
06067005801,12,7.6923076923076925,156,"Sacramento County, Census Tract 58.01",411,5335,2507,43.5,72.9,4.2,0.7,6.2,0.4,4,16.5,15.6,19.7,28.1,46.99156513589503,87125,8.9,below_median_poc_other
06037480903,13,6.341463414634147,205,"Los Angeles County, Census Tract 4809.03",231,3023,1410,42.8,8.4,1,1,61.5,0.2,16.8,14.1,17.6,20.6,26.9,46.64240820377109,62375,18.8,below_median_poc_other
06013384000,6,4.137931034482759,145,"Contra Costa County, Census Tract 3840",167,4180,2026,46.2,53.7,7.3,0.6,21.3,0.2,2.4,15.100000000000001,11.6,21.2,29.299999999999997,48.4688995215311,157679,10.299999999999999,below_median_poc_other
06099003204,1,0.5263157894736842,190,"Stanislaus County, Census Tract 32.04",229,2614,1301,32.7,32.2,1.9,2.6,1.8,0.5,43.3,23.1,22.9,21.3,20.9,49.77046671767406,65805,47.8,above_median_poc_other
06111001507,0,0,193,"Ventura County, Census Tract 15.07",318,4705,2309,38.4,52.7,2.3,2,5.2,0.3,19.6,17.2,20.5,20.9,25.500000000000004,49.07545164718385,69432,23.900000000000002,above_median_poc_other
06037408402,3,1.2552301255230125,239,"Los Angeles County, Census Tract 4084.02",197,6070,2989,46.7,25.5,0.9,1.5,24.1,0.2,26.8,13.100000000000001,19.2,15.3,30.3,49.242174629324545,106810,29.2,above_median_poc_other
06029003825,4,1.9900497512437811,201,"Kern County, Census Tract 38.25",167,2982,1491,32,60.1,1.4,1.1,9.3,0.2,12,28.599999999999998,18.299999999999997,30.1,16.900000000000002,50,123750,14.5,below_median_poc_other
06073008375,2,1.6666666666666667,120,"San Diego County, Census Tract 83.75",116,4318,2228,29.5,43.8,1.9,0.4,39.2,0.2,4.2,9.2,42.1,25.499999999999996,15.1,51.59796201945345,104242,6.5,below_median_poc_other
06001444100,6,2.4489795918367347,245,"Alameda County, Census Tract 4441",91,7703,3793,42.5,31.7,2.7,0.8,36.8,1.9,11.9,16.1,15.799999999999999,21.1,26.4,49.24055562767753,138900,15.4,below_median_poc_other
06089012604,2,12.5,16,"Shasta County, Census Tract 126.04",586,2205,1122,54.8,84.9,0.3,1.9,1.9,0,2.3,12.2,12.399999999999999,13.600000000000001,31.799999999999997,50.884353741496604,58229,4.5,below_median_poc_other
06001409100,5,2.9069767441860463,172,"Alameda County, Census Tract 4091",723,2472,1197,32.1,7.9,25.9,3.5,4.9,2.4,44.2,23.5,23.4,23.200000000000003,21.6,48.42233009708738,61742,73.6,above_median_poc_other
06037600704,0,0,93,"Los Angeles County, Census Tract 6007.04",758,3010,1377,46.1,4.9,75.2,0.8,1.1,0.2,9.2,13.5,17.299999999999997,17.9,29,45.74750830564784,76106,85.2,above_median_poc_other
06037701201,4,8.333333333333332,48,"Los Angeles County, Census Tract 7012.01",165,4228,2032,50.2,80.3,0.4,0,9.6,0.1,1.6,15.5,16.400000000000002,11.2,29.400000000000002,48.06054872280038,209083,2,below_median_poc_other
06073011300,0,0,0,"San Diego County, Census Tract 113",74,4036,3018,22.1,55.6,20.8,1.8,4.5,0.8,8.5,1.4,87.89999999999999,8.8,1.6,74.77700693756194,136250,31.1,above_median_poc_other
06023011600,5,8.19672131147541,61,"Humboldt County, Census Tract 116",572,3822,2001,43.1,78.4,1,3,1.3,0.2,5.2,13.899999999999999,15.4,23.3,26.200000000000003,52.35478806907379,35884,9.2,below_median_poc_other
06037400404,0,0,71,"Los Angeles County, Census Tract 4004.04",224,4458,2252,47.6,66.1,1.3,0.3,13.1,0,4.7,16.4,17.1,13.7,30.599999999999998,50.51592642440556,138257,6.300000000000001,below_median_poc_other
06111003618,2,3.6363636363636362,55,"Ventura County, Census Tract 36.18",229,2174,1115,49.9,75.7,0.9,0.5,3.2,0.3,5,10.5,15.200000000000001,19.3,32.1,51.28794848206072,78199,6.4,below_median_poc_other
06065044602,1,2.272727272727273,44,"Riverside County, Census Tract 446.02",588,2707,1636,57.6,66.6,3.7,0.9,4.6,0.1,13.4,8,10.399999999999999,14.000000000000002,32.9,60.43590690801626,53185,18,below_median_poc_other
06037139001,2,0.9950248756218906,201,"Los Angeles County, Census Tract 1390.01",136,5125,2458,40.3,64.5,5.1,0.7,7.5,0.2,8.9,18.2,13.8,25.8,27.1,47.9609756097561,87952,14.7,below_median_poc_other
06065042508,3,0.6772009029345373,443,"Riverside County, Census Tract 425.08",759,4968,2424,29.4,18.1,9.3,2.3,3,0.4,45.9,25,25.900000000000002,21.3,21.7,48.792270531400966,57750,57.5,above_median_poc_other
06037570601,2,0.5405405405405406,370,"Los Angeles County, Census Tract 5706.01",852,5235,2592,33.5,12.7,16.1,2.2,13.3,1.1,39.4,20.4,23.9,21.7,23.9,49.51289398280802,60313,57.7,above_median_poc_other
06065045709,7,1.1627906976744187,602,"Riverside County, Census Tract 457.09",283,4579,2230,25.9,16.4,0.3,2.6,0.3,0,59.1,30.5,25.500000000000004,23.7,15.399999999999999,48.700589648394846,28339,62,above_median_poc_other
06059063903,6,3.508771929824561,171,"Orange County, Census Tract 639.03",192,4159,2155,38.6,44.1,1.6,1.7,16.1,0.9,20.6,16.8,20.2,21.9,25.900000000000002,51.81534022601587,116607,23.900000000000002,above_median_poc_other
06077005503,0,0,42,"San Joaquin County, Census Tract 55.03",266,1878,932,47.7,66.9,0.9,1.1,1,1.1,13.7,16.1,15.3,15.400000000000002,27.4,49.6272630457934,55682,15.7,below_median_poc_other
06037293307,1,0.7751937984496124,129,"Los Angeles County, Census Tract 2933.07",203,2460,1215,36.5,17,17.2,1.2,15,0.2,37.6,18.7,19.9,23.4,27.5,49.390243902439025,49604,56,above_median_poc_other
06071005300,13,2.4482109227871938,531,"San Bernardino County, Census Tract 53",427,6064,2990,30.5,23.2,10.4,3.5,1.5,0.3,37.7,24.9,24.2,20.8,21.9,49.30738786279684,45282,51.6,above_median_poc_other
06085511912,0,0,45,"Santa Clara County, Census Tract 5119.12",168,5348,2663,47.1,38.1,0.8,0.2,51.6,0.1,1.8,16.7,17.400000000000002,13,34.9,49.794315632011966,247438,2.8,below_median_poc_other
06037400605,2,0.6557377049180327,305,"Los Angeles County, Census Tract 4006.05",195,7161,3431,39.3,30.9,3.3,0.9,36.9,0.2,13.5,15.100000000000001,21.9,21,27,47.91230275101243,79464,17.7,below_median_poc_other
06077003405,8,2.3255813953488373,344,"San Joaquin County, Census Tract 34.05",425,4216,2134,33.7,13.8,9.3,1.7,44.2,1.2,21.1,22.1,22,21.2,22.299999999999997,50.61669829222012,56528,32.1,above_median_poc_other
06077003403,7,1.70316301703163,411,"San Joaquin County, Census Tract 34.03",452,5064,2455,31.3,12.2,9,1.1,46.8,1.1,19.9,22.799999999999997,25.299999999999997,20.3,19.200000000000003,48.47946287519747,73450,30,above_median_poc_other
06037431900,2,1.639344262295082,122,"Los Angeles County, Census Tract 4319",246,3652,1743,43.1,19.7,0.9,1,61.5,0.1,8.9,15.000000000000002,19.8,18,29,47.72727272727273,71468,10.8,below_median_poc_other
06009000220,1,0.5747126436781609,174,"Calaveras County, Census Tract 2.2",137,5849,3006,46.4,77.3,0.8,1.4,1.4,0.2,5.4,16,15.8,16.6,29.9,51.39340058129594,64464,7.6000000000000005,below_median_poc_other
06071003612,1,0.3215434083601286,311,"San Bernardino County, Census Tract 36.12",457,4574,2281,33,21.7,8,1.9,5.6,0.1,46.6,20.700000000000003,25.200000000000003,19.7,23.7,49.86882378662003,65417,56.5,above_median_poc_other
06037576001,1,0.9615384615384616,104,"Los Angeles County, Census Tract 5760.01",219,5921,3146,39.7,48.8,11.9,0.9,15.3,0.4,9.6,4.800000000000001,19.299999999999997,34.5,29,53.13291673703766,89109,22.4,below_median_poc_other
06037430721,1,0.9900990099009901,101,"Los Angeles County, Census Tract 4307.21",310,3536,1687,43.4,25.1,2.1,0.6,59.8,0,5,16.1,17.6,18.5,28.299999999999997,47.70927601809955,70221,7.7,below_median_poc_other
06071006501,11,4.166666666666666,264,"San Bernardino County, Census Tract 65.01",666,3727,2105,31.4,21.1,20.5,1.7,5.2,0.4,39.8,22.5,24.4,26.9,19.099999999999998,56.47974242017708,37700,62,above_median_poc_other
06023000700,20,7.905138339920949,253,"Humboldt County, Census Tract 7",345,5496,2627,42.5,76.6,0.9,4,4.4,0.6,3.8,16.6,15.899999999999999,20.4,23,47.79839883551674,73162,8.7,below_median_poc_other
06019001413,8,1.7857142857142856,448,"Fresno County, Census Tract 14.13",336,8006,3930,32.7,26.6,3.4,1.7,32.8,0.1,20.2,26.299999999999997,19.299999999999997,25.4,17.099999999999998,49.08818386210342,108311,25.299999999999997,above_median_poc_other
06075033201,0,0,13,"San Francisco County, Census Tract 332.01",58,1729,784,22.8,35.7,13.1,0.8,21.9,1.5,17.1,3.4000000000000004,64.1,10.8,10.7,45.34412955465587,48839,31,above_median_poc_other
06059075405,0,0,153,"Orange County, Census Tract 754.05",187,3204,1550,40.1,40.9,0.9,1.4,9.6,0.1,26.2,17,19.6,20.200000000000003,27.299999999999997,48.37702871410737,75257,28.5,above_median_poc_other
06061022400,0,0,52,"Placer County, Census Tract 224",41,4893,2286,44.6,68.9,1.8,0.4,16.1,0,2.5,17.5,15.700000000000001,17.299999999999997,28.299999999999997,46.71980380134887,125862,4.7,below_median_poc_other
06037224320,11,4.954954954954955,222,"Los Angeles County, Census Tract 2243.2",671,2962,1460,34.6,11.8,5.8,4.2,2.4,0.1,60.5,19.3,22.299999999999997,23.099999999999998,22.9,49.29101958136394,16471,70.5,above_median_poc_other
